name,databaseName,year,date,country,continent,subtype,accHA,segmentHA,accMP,segmentMP,accNA,segmentNA,accNP,segmentNP,accNS,segmentNS,accPA,segmentPA,accPB1,segmentPB1,accPB2,segmentPB2
>A/Boston/YGA_01013/2012,>A/Boston/YGA_01013/2012,2012,12/21/2012,US,N.America,H3N2,CY168615,HA_4,CY168616,MP_7,CY168617,NA_6,CY168618,NP_5,CY168619,NS_8,CY168620,PA_3,CY168621,PB1_2,CY168622,PB2_1
>A/Boston/YGA_01014/2012,>A/Boston/YGA_01014/2012,2012,12/21/2012,US,N.America,H3N2,CY168623,HA_4,CY168624,MP_7,CY168625,NA_6,CY168626,NP_5,CY168627,NS_8,CY168628,PA_3,CY168629,PB1_2,CY168630,PB2_1
>A/Boston/YGA_01015/2012,>A/Boston/YGA_01015/2012,2012,12/21/2012,US,N.America,H3N2,CY168631,HA_4,CY168632,MP_7,CY168633,NA_6,CY168634,NP_5,CY168635,NS_8,CY168636,PA_3,CY168637,PB1_2,CY168638,PB2_1
>A/Boston/YGA_01016/2012,>A/Boston/YGA_01016/2012,2012,12/22/2012,US,N.America,H3N2,CY168639,HA_4,CY168640,MP_7,CY168641,NA_6,CY168642,NP_5,CY168643,NS_8,CY168644,PA_3,CY168645,PB1_2,CY168646,PB2_1
>A/Boston/YGA_01017/2012,>A/Boston/YGA_01017/2012,2012,12/21/2012,US,N.America,H3N2,CY168647,HA_4,CY168648,MP_7,CY168649,NA_6,CY168650,NP_5,CY168651,NS_8,CY168652,PA_3,CY168653,PB1_2,CY168654,PB2_1
>A/Boston/YGA_01018/2012,>A/Boston/YGA_01018/2012,2012,12/22/2012,US,N.America,H3N2,CY168655,HA_4,CY168656,MP_7,CY168657,NA_6,CY168658,NP_5,CY168659,NS_8,CY168660,PA_3,CY168661,PB1_2,CY168662,PB2_1
>A/Boston/YGA_01020/2012,>A/Boston/YGA_01020/2012,2012,12/22/2012,US,N.America,H3N2,CY168663,HA_4,CY168664,MP_7,CY168665,NA_6,CY168666,NP_5,CY168667,NS_8,CY168668,PA_3,CY168669,PB1_2,CY168670,PB2_1
>A/Boston/YGA_01022/2012,>A/Boston/YGA_01022/2012,2012,12/22/2012,US,N.America,H3N2,CY168671,HA_4,CY168672,MP_7,CY168673,NA_6,CY168674,NP_5,CY168675,NS_8,CY168676,PA_3,CY168677,PB1_2,CY168678,PB2_1
>A/Boston/YGA_01023/2012,>A/Boston/YGA_01023/2012,2012,12/22/2012,US,N.America,H3N2,CY168679,HA_4,CY168680,MP_7,CY168681,NA_6,CY168682,NP_5,CY168683,NS_8,CY168684,PA_3,CY168685,PB1_2,CY168686,PB2_1
>A/Boston/YGA_01024/2012,>A/Boston/YGA_01024/2012,2012,12/23/2012,US,N.America,H3N2,CY168687,HA_4,CY168688,MP_7,CY168689,NA_6,CY168690,NP_5,CY168691,NS_8,CY168692,PA_3,CY168693,PB1_2,CY168694,PB2_1
>A/Boston/YGA_01025/2012,>A/Boston/YGA_01025/2012,2012,12/22/2012,US,N.America,H3N2,CY168695,HA_4,CY168696,MP_7,CY168697,NA_6,CY168698,NP_5,CY168699,NS_8,CY168700,PA_3,CY168701,PB1_2,CY168702,PB2_1
>A/Boston/YGA_01026/2012,>A/Boston/YGA_01026/2012,2012,12/23/2012,US,N.America,H3N2,CY168703,HA_4,CY168704,MP_7,CY168705,NA_6,CY168706,NP_5,CY168707,NS_8,CY168708,PA_3,CY168709,PB1_2,CY168710,PB2_1
>A/Boston/YGA_01027/2012,>A/Boston/YGA_01027/2012,2012,12/23/2012,US,N.America,H3N2,CY168711,HA_4,CY168712,MP_7,CY168713,NA_6,CY168714,NP_5,CY168715,NS_8,CY168716,PA_3,CY168717,PB1_2,CY168718,PB2_1
>A/Boston/YGA_01028/2012,>A/Boston/YGA_01028/2012,2012,12/23/2012,US,N.America,H3N2,CY168719,HA_4,CY168720,MP_7,CY168721,NA_6,CY168722,NP_5,CY168723,NS_8,CY168724,PA_3,CY168725,PB1_2,CY168726,PB2_1
>A/Boston/YGA_01029/2012,>A/Boston/YGA_01029/2012,2012,12/23/2012,US,N.America,H3N2,CY168727,HA_4,CY168728,MP_7,CY168729,NA_6,CY168730,NP_5,CY168731,NS_8,CY168732,PA_3,CY168733,PB1_2,CY168734,PB2_1
>A/Boston/YGA_01030/2012,>A/Boston/YGA_01030/2012,2012,12/23/2012,US,N.America,H3N2,CY168735,HA_4,CY168736,MP_7,CY168737,NA_6,CY168738,NP_5,CY168739,NS_8,CY168740,PA_3,CY168741,PB1_2,CY168742,PB2_1
>A/Boston/YGA_01031/2012,>A/Boston/YGA_01031/2012,2012,12/23/2012,US,N.America,H3N2,CY168743,HA_4,CY168744,MP_7,CY168745,NA_6,CY168746,NP_5,CY168747,NS_8,CY168748,PA_3,CY168749,PB1_2,CY168750,PB2_1
>A/Boston/YGA_01033/2012,>A/Boston/YGA_01033/2012,2012,12/24/2012,US,N.America,H3N2,CY168751,HA_4,CY168752,MP_7,CY168753,NA_6,CY168754,NP_5,CY168755,NS_8,CY168756,PA_3,CY168757,PB1_2,CY168758,PB2_1
>A/Boston/YGA_01035/2012,>A/Boston/YGA_01035/2012,2012,12/24/2012,US,N.America,H3N2,CY168759,HA_4,CY168760,MP_7,CY168761,NA_6,CY168762,NP_5,CY168763,NS_8,CY168764,PA_3,CY168765,PB1_2,CY168766,PB2_1
>A/Boston/YGA_01036/2012,>A/Boston/YGA_01036/2012,2012,12/24/2012,US,N.America,H3N2,CY168767,HA_4,CY168768,MP_7,CY168769,NA_6,CY168770,NP_5,CY168771,NS_8,CY168772,PA_3,CY168773,PB1_2,CY168774,PB2_1
>A/Boston/YGA_01037/2012,>A/Boston/YGA_01037/2012,2012,12/24/2012,US,N.America,H3N2,CY168775,HA_4,CY168776,MP_7,CY168777,NA_6,CY168778,NP_5,CY168779,NS_8,CY168780,PA_3,CY168781,PB1_2,CY168782,PB2_1
>A/Boston/YGA_01038/2012,>A/Boston/YGA_01038/2012,2012,12/24/2012,US,N.America,H3N2,CY168783,HA_4,CY168784,MP_7,CY168785,NA_6,CY168786,NP_5,CY168787,NS_8,CY168788,PA_3,CY168789,PB1_2,CY168790,PB2_1
>A/Boston/YGA_01039/2012,>A/Boston/YGA_01039/2012,2012,12/24/2012,US,N.America,H3N2,CY168791,HA_4,CY168792,MP_7,CY168793,NA_6,CY168794,NP_5,CY168795,NS_8,CY168796,PA_3,CY168797,PB1_2,CY168798,PB2_1
>A/Boston/YGA_01040/2012,>A/Boston/YGA_01040/2012,2012,12/24/2012,US,N.America,H3N2,CY168799,HA_4,CY168800,MP_7,CY168801,NA_6,CY168802,NP_5,CY168803,NS_8,CY168804,PA_3,CY168805,PB1_2,CY168806,PB2_1
>A/Boston/YGA_01042/2012,>A/Boston/YGA_01042/2012,2012,12/25/2012,US,N.America,H3N2,CY168815,HA_4,CY168816,MP_7,CY168817,NA_6,CY168818,NP_5,CY168819,NS_8,CY168820,PA_3,CY168821,PB1_2,CY168822,PB2_1
>A/Boston/YGA_01043/2012,>A/Boston/YGA_01043/2012,2012,12/25/2012,US,N.America,H3N2,CY168823,HA_4,CY168824,MP_7,CY168825,NA_6,CY168826,NP_5,CY168827,NS_8,CY168828,PA_3,CY168829,PB1_2,CY168830,PB2_1
>A/Boston/YGA_01044/2012,>A/Boston/YGA_01044/2012,2012,12/25/2012,US,N.America,H3N2,CY168831,HA_4,CY168832,MP_7,CY168833,NA_6,CY168834,NP_5,CY168835,NS_8,CY168836,PA_3,CY168837,PB1_2,CY168838,PB2_1
>A/Boston/YGA_01045/2012,>A/Boston/YGA_01045/2012,2012,12/25/2012,US,N.America,H3N2,CY168839,HA_4,CY168840,MP_7,CY168841,NA_6,CY168842,NP_5,CY168843,NS_8,CY168844,PA_3,CY168845,PB1_2,CY168846,PB2_1
>A/Boston/YGA_01046/2012,>A/Boston/YGA_01046/2012,2012,12/25/2012,US,N.America,H3N2,CY168847,HA_4,CY168848,MP_7,CY168849,NA_6,CY168850,NP_5,CY168851,NS_8,CY168852,PA_3,CY168853,PB1_2,CY168854,PB2_1
>A/Boston/YGA_01047/2012,>A/Boston/YGA_01047/2012,2012,12/25/2012,US,N.America,H3N2,CY168855,HA_4,CY168856,MP_7,CY168857,NA_6,CY168858,NP_5,CY168859,NS_8,CY168860,PA_3,CY168861,PB1_2,CY168862,PB2_1
>A/Boston/YGA_01048/2012,>A/Boston/YGA_01048/2012,2012,12/25/2012,US,N.America,H3N2,CY168863,HA_4,CY168864,MP_7,CY168865,NA_6,CY168866,NP_5,CY168867,NS_8,CY168868,PA_3,CY168869,PB1_2,CY168870,PB2_1
>A/Boston/YGA_01049/2012,>A/Boston/YGA_01049/2012,2012,12/26/2012,US,N.America,H3N2,CY168871,HA_4,CY168872,MP_7,CY168873,NA_6,CY168874,NP_5,CY168875,NS_8,CY168876,PA_3,CY168877,PB1_2,CY168878,PB2_1
>A/Boston/YGA_01052/2012,>A/Boston/YGA_01052/2012,2012,12/26/2012,US,N.America,H3N2,CY168895,HA_4,CY168896,MP_7,CY168897,NA_6,CY168898,NP_5,CY168899,NS_8,CY168900,PA_3,CY168901,PB1_2,CY168902,PB2_1
>A/Boston/YGA_01053/2012,>A/Boston/YGA_01053/2012,2012,12/26/2012,US,N.America,H3N2,CY168903,HA_4,CY168904,MP_7,CY168905,NA_6,CY168906,NP_5,CY168907,NS_8,CY168908,PA_3,CY168909,PB1_2,CY168910,PB2_1
>A/Boston/YGA_01054/2012,>A/Boston/YGA_01054/2012,2012,12/26/2012,US,N.America,H3N2,CY168911,HA_4,CY168912,MP_7,CY168913,NA_6,CY168914,NP_5,CY168915,NS_8,CY168916,PA_3,CY168917,PB1_2,CY168918,PB2_1
>A/Boston/YGA_01055/2012,>A/Boston/YGA_01055/2012,2012,12/26/2012,US,N.America,H3N2,CY168919,HA_4,CY168920,MP_7,CY168921,NA_6,CY168922,NP_5,CY168923,NS_8,CY168924,PA_3,CY168925,PB1_2,CY168926,PB2_1
>A/Boston/YGA_01056/2012,>A/Boston/YGA_01056/2012,2012,12/26/2012,US,N.America,H3N2,CY168927,HA_4,CY168928,MP_7,CY168929,NA_6,CY168930,NP_5,CY168931,NS_8,CY168932,PA_3,CY168933,PB1_2,CY168934,PB2_1
>A/Boston/YGA_01058/2012,>A/Boston/YGA_01058/2012,2012,12/26/2012,US,N.America,H3N2,CY168935,HA_4,CY168936,MP_7,CY168937,NA_6,CY168938,NP_5,CY168939,NS_8,CY168940,PA_3,CY168941,PB1_2,CY168942,PB2_1
>A/Boston/YGA_01059/2012,>A/Boston/YGA_01059/2012,2012,12/26/2012,US,N.America,H3N2,CY168943,HA_4,CY168944,MP_7,CY168945,NA_6,CY168946,NP_5,CY168947,NS_8,CY168948,PA_3,CY168949,PB1_2,CY168950,PB2_1
>A/Boston/YGA_01060/2012,>A/Boston/YGA_01060/2012,2012,12/26/2012,US,N.America,H3N2,CY168951,HA_4,CY168952,MP_7,CY168953,NA_6,CY168954,NP_5,CY168955,NS_8,CY168956,PA_3,CY168957,PB1_2,CY168958,PB2_1
>A/Boston/YGA_01061/2012,>A/Boston/YGA_01061/2012,2012,12/26/2012,US,N.America,H3N2,CY168959,HA_4,CY168960,MP_7,CY168961,NA_6,CY168962,NP_5,CY168963,NS_8,CY168964,PA_3,CY168965,PB1_2,CY168966,PB2_1
>A/Boston/YGA_01062/2012,>A/Boston/YGA_01062/2012,2012,12/27/2012,US,N.America,H3N2,CY168967,HA_4,CY168968,MP_7,CY168969,NA_6,CY168970,NP_5,CY168971,NS_8,CY168972,PA_3,CY168973,PB1_2,CY168974,PB2_1
>A/Boston/YGA_01063/2012,>A/Boston/YGA_01063/2012,2012,12/27/2012,US,N.America,H3N2,CY168975,HA_4,CY168976,MP_7,CY168977,NA_6,CY168978,NP_5,CY168979,NS_8,CY168980,PA_3,CY168981,PB1_2,CY168982,PB2_1
>A/Boston/YGA_01064/2012,>A/Boston/YGA_01064/2012,2012,12/27/2012,US,N.America,H3N2,CY168983,HA_4,CY168984,MP_7,CY168985,NA_6,CY168986,NP_5,CY168987,NS_8,CY168988,PA_3,CY168989,PB1_2,CY168990,PB2_1
>A/Boston/YGA_01065/2012,>A/Boston/YGA_01065/2012,2012,12/27/2012,US,N.America,H3N2,CY168991,HA_4,CY168992,MP_7,CY168993,NA_6,CY168994,NP_5,CY168995,NS_8,CY168996,PA_3,CY168997,PB1_2,CY168998,PB2_1
>A/Boston/YGA_01066/2012,>A/Boston/YGA_01066/2012,2012,12/27/2012,US,N.America,H3N2,CY168999,HA_4,CY169000,MP_7,CY169001,NA_6,CY169002,NP_5,CY169003,NS_8,CY169004,PA_3,CY169005,PB1_2,CY169006,PB2_1
>A/Boston/YGA_01067/2012,>A/Boston/YGA_01067/2012,2012,12/27/2012,US,N.America,H3N2,CY169007,HA_4,CY169008,MP_7,CY169009,NA_6,CY169010,NP_5,CY169011,NS_8,CY169012,PA_3,CY169013,PB1_2,CY169014,PB2_1
>A/Boston/YGA_01068/2012,>A/Boston/YGA_01068/2012,2012,12/27/2012,US,N.America,H3N2,CY169015,HA_4,CY169016,MP_7,CY169017,NA_6,CY169018,NP_5,CY169019,NS_8,CY169020,PA_3,CY169021,PB1_2,CY169022,PB2_1
>A/Boston/YGA_01070/2012,>A/Boston/YGA_01070/2012,2012,12/27/2012,US,N.America,H3N2,CY169023,HA_4,CY169024,MP_7,CY169025,NA_6,CY169026,NP_5,CY169027,NS_8,CY169028,PA_3,CY169029,PB1_2,CY169030,PB2_1
>A/Boston/YGA_01071/2012,>A/Boston/YGA_01071/2012,2012,12/27/2012,US,N.America,H3N2,CY169031,HA_4,CY169032,MP_7,CY169033,NA_6,CY169034,NP_5,CY169035,NS_8,CY169036,PA_3,CY169037,PB1_2,CY169038,PB2_1
>A/Boston/YGA_01072/2012,>A/Boston/YGA_01072/2012,2012,12/27/2012,US,N.America,H3N2,CY169039,HA_4,CY169040,MP_7,CY169041,NA_6,CY169042,NP_5,CY169043,NS_8,CY169044,PA_3,CY169045,PB1_2,CY169046,PB2_1
>A/Boston/YGA_01073/2012,>A/Boston/YGA_01073/2012,2012,12/28/2012,US,N.America,H3N2,CY169047,HA_4,CY169048,MP_7,CY169049,NA_6,CY169050,NP_5,CY169051,NS_8,CY169052,PA_3,CY169053,PB1_2,CY169054,PB2_1
>A/Boston/YGA_01074/2012,>A/Boston/YGA_01074/2012,2012,12/28/2012,US,N.America,H3N2,CY169055,HA_4,CY169056,MP_7,CY169057,NA_6,CY169058,NP_5,CY169059,NS_8,CY169060,PA_3,CY169061,PB1_2,CY169062,PB2_1
>A/Boston/YGA_01075/2012,>A/Boston/YGA_01075/2012,2012,12/28/2012,US,N.America,H3N2,CY169063,HA_4,CY169064,MP_7,CY169065,NA_6,CY169066,NP_5,CY169067,NS_8,CY169068,PA_3,CY169069,PB1_2,CY169070,PB2_1
>A/Boston/YGA_01076/2012,>A/Boston/YGA_01076/2012,2012,12/28/2012,US,N.America,H3N2,CY169071,HA_4,CY169072,MP_7,CY169073,NA_6,CY169074,NP_5,CY169075,NS_8,CY169076,PA_3,CY169077,PB1_2,CY169078,PB2_1
>A/Boston/YGA_01077/2012,>A/Boston/YGA_01077/2012,2012,12/28/2012,US,N.America,H3N2,CY169079,HA_4,CY169080,MP_7,CY169081,NA_6,CY169082,NP_5,CY169083,NS_8,CY169084,PA_3,CY169085,PB1_2,CY169086,PB2_1
>A/Boston/YGA_01078/2012,>A/Boston/YGA_01078/2012,2012,12/28/2012,US,N.America,H3N2,CY169087,HA_4,CY169088,MP_7,CY169089,NA_6,CY169090,NP_5,CY169091,NS_8,CY169092,PA_3,CY169093,PB1_2,CY169094,PB2_1
>A/Boston/YGA_01079/2012,>A/Boston/YGA_01079/2012,2012,12/28/2012,US,N.America,H3N2,CY169095,HA_4,CY169096,MP_7,CY169097,NA_6,CY169098,NP_5,CY169099,NS_8,CY169100,PA_3,CY169101,PB1_2,CY169102,PB2_1
>A/Boston/YGA_01081/2012,>A/Boston/YGA_01081/2012,2012,12/28/2012,US,N.America,H3N2,CY169103,HA_4,CY169104,MP_7,CY169105,NA_6,CY169106,NP_5,CY169107,NS_8,CY169108,PA_3,CY169109,PB1_2,CY169110,PB2_1
>A/Boston/YGA_01082/2012,>A/Boston/YGA_01082/2012,2012,12/28/2012,US,N.America,H3N2,CY169111,HA_4,CY169112,MP_7,CY169113,NA_6,CY169114,NP_5,CY169115,NS_8,CY169116,PA_3,CY169117,PB1_2,CY169118,PB2_1
>A/Boston/YGA_01083/2012,>A/Boston/YGA_01083/2012,2012,12/28/2012,US,N.America,H3N2,CY169119,HA_4,CY169120,MP_7,CY169121,NA_6,CY169122,NP_5,CY169123,NS_8,CY169124,PA_3,CY169125,PB1_2,CY169126,PB2_1
>A/Boston/YGA_01084/2012,>A/Boston/YGA_01084/2012,2012,12/28/2012,US,N.America,H3N2,CY169127,HA_4,CY169128,MP_7,CY169129,NA_6,CY169130,NP_5,CY169131,NS_8,CY169132,PA_3,CY169133,PB1_2,CY169134,PB2_1
>A/Boston/YGA_01085/2012,>A/Boston/YGA_01085/2012,2012,12/28/2012,US,N.America,H3N2,CY169135,HA_4,CY169136,MP_7,CY169137,NA_6,CY169138,NP_5,CY169139,NS_8,CY169140,PA_3,CY169141,PB1_2,CY169142,PB2_1
>A/Boston/YGA_01086/2012,>A/Boston/YGA_01086/2012,2012,12/28/2012,US,N.America,H3N2,CY169143,HA_4,CY169144,MP_7,CY169145,NA_6,CY169146,NP_5,CY169147,NS_8,CY169148,PA_3,CY169149,PB1_2,CY169150,PB2_1
>A/Boston/YGA_01088/2012,>A/Boston/YGA_01088/2012,2012,12/29/2012,US,N.America,H3N2,CY169151,HA_4,CY169152,MP_7,CY169153,NA_6,CY169154,NP_5,CY169155,NS_8,CY169156,PA_3,CY169157,PB1_2,CY169158,PB2_1
>A/Boston/YGA_01089/2012,>A/Boston/YGA_01089/2012,2012,12/29/2012,US,N.America,H3N2,CY169159,HA_4,CY169160,MP_7,CY169161,NA_6,CY169162,NP_5,CY169163,NS_8,CY169164,PA_3,CY169165,PB1_2,CY169166,PB2_1
>A/Boston/YGA_01090/2012,>A/Boston/YGA_01090/2012,2012,12/29/2012,US,N.America,H3N2,CY169167,HA_4,CY169168,MP_7,CY169169,NA_6,CY169170,NP_5,CY169171,NS_8,CY169172,PA_3,CY169173,PB1_2,CY169174,PB2_1
>A/Boston/YGA_01091/2012,>A/Boston/YGA_01091/2012,2012,12/29/2012,US,N.America,H3N2,CY169175,HA_4,CY169176,MP_7,CY169177,NA_6,CY169178,NP_5,CY169179,NS_8,CY169180,PA_3,CY169181,PB1_2,CY169182,PB2_1
>A/Boston/YGA_01092/2012,>A/Boston/YGA_01092/2012,2012,12/29/2012,US,N.America,H3N2,CY169183,HA_4,CY169184,MP_7,CY169185,NA_6,CY169186,NP_5,CY169187,NS_8,CY169188,PA_3,CY169189,PB1_2,CY169190,PB2_1
>A/Boston/YGA_01093/2012,>A/Boston/YGA_01093/2012,2012,12/29/2012,US,N.America,H3N2,CY169191,HA_4,CY169192,MP_7,CY169193,NA_6,CY169194,NP_5,CY169195,NS_8,CY169196,PA_3,CY169197,PB1_2,CY169198,PB2_1
>A/Boston/YGA_01095/2012,>A/Boston/YGA_01095/2012,2012,12/30/2012,US,N.America,H3N2,CY169199,HA_4,CY169200,MP_7,CY169201,NA_6,CY169202,NP_5,CY169203,NS_8,CY169204,PA_3,CY169205,PB1_2,CY169206,PB2_1
>A/Boston/YGA_01096/2012,>A/Boston/YGA_01096/2012,2012,12/30/2012,US,N.America,H3N2,CY169207,HA_4,CY169208,MP_7,CY169209,NA_6,CY169210,NP_5,CY169211,NS_8,CY169212,PA_3,CY169213,PB1_2,CY169214,PB2_1
>A/Boston/YGA_01097/2012,>A/Boston/YGA_01097/2012,2012,12/30/2012,US,N.America,H3N2,CY169215,HA_4,CY169216,MP_7,CY169217,NA_6,CY169218,NP_5,CY169219,NS_8,CY169220,PA_3,CY169221,PB1_2,CY169222,PB2_1
>A/Boston/YGA_01098/2012,>A/Boston/YGA_01098/2012,2012,12/30/2012,US,N.America,H3N2,CY169223,HA_4,CY169224,MP_7,CY169225,NA_6,CY169226,NP_5,CY169227,NS_8,CY169228,PA_3,CY169229,PB1_2,CY169230,PB2_1
>A/Boston/YGA_01099/2012,>A/Boston/YGA_01099/2012,2012,12/31/2012,US,N.America,H3N2,CY169231,HA_4,CY169232,MP_7,CY169233,NA_6,CY169234,NP_5,CY169235,NS_8,CY169236,PA_3,CY169237,PB1_2,CY169238,PB2_1
>A/Boston/YGA_01100/2012,>A/Boston/YGA_01100/2012,2012,12/31/2012,US,N.America,H3N2,CY169239,HA_4,CY169240,MP_7,CY169241,NA_6,CY169242,NP_5,CY169243,NS_8,CY169244,PA_3,CY169245,PB1_2,CY169246,PB2_1
>A/Boston/YGA_01101/2012,>A/Boston/YGA_01101/2012,2012,12/31/2012,US,N.America,H3N2,CY169247,HA_4,CY169248,MP_7,CY169249,NA_6,CY169250,NP_5,CY169251,NS_8,CY169252,PA_3,CY169253,PB1_2,CY169254,PB2_1
>A/Boston/YGA_01102/2012,>A/Boston/YGA_01102/2012,2012,12/31/2012,US,N.America,H3N2,CY169255,HA_4,CY169256,MP_7,CY169257,NA_6,CY169258,NP_5,CY169259,NS_8,CY169260,PA_3,CY169261,PB1_2,CY169262,PB2_1
>A/Boston/YGA_01103/2012,>A/Boston/YGA_01103/2012,2012,12/31/2012,US,N.America,H3N2,CY169263,HA_4,CY169264,MP_7,CY169265,NA_6,CY169266,NP_5,CY169267,NS_8,CY169268,PA_3,CY169269,PB1_2,CY169270,PB2_1
>A/Boston/YGA_01104/2012,>A/Boston/YGA_01104/2012,2012,12/31/2012,US,N.America,H3N2,CY169271,HA_4,CY169272,MP_7,CY169273,NA_6,CY169274,NP_5,CY169275,NS_8,CY169276,PA_3,CY169277,PB1_2,CY169278,PB2_1
>A/Boston/YGA_01105/2012,>A/Boston/YGA_01105/2012,2012,12/31/2012,US,N.America,H3N2,CY169279,HA_4,CY169280,MP_7,CY169281,NA_6,CY169282,NP_5,CY169283,NS_8,CY169284,PA_3,CY169285,PB1_2,CY169286,PB2_1
>A/Boston/YGA_01106/2012,>A/Boston/YGA_01106/2012,2012,12/31/2012,US,N.America,H3N2,CY169287,HA_4,CY169288,MP_7,CY169289,NA_6,CY169290,NP_5,CY169291,NS_8,CY169292,PA_3,CY169293,PB1_2,CY169294,PB2_1
>A/Boston/YGA_01107/2012,>A/Boston/YGA_01107/2012,2012,12/31/2012,US,N.America,H3N2,CY169295,HA_4,CY169296,MP_7,CY169297,NA_6,CY169298,NP_5,CY169299,NS_8,CY169300,PA_3,CY169301,PB1_2,CY169302,PB2_1
>A/Boston/YGA_01108/2012,>A/Boston/YGA_01108/2012,2012,12/31/2012,US,N.America,H3N2,CY169303,HA_4,CY169304,MP_7,CY169305,NA_6,CY169306,NP_5,CY169307,NS_8,CY169308,PA_3,CY169309,PB1_2,CY169310,PB2_1
>A/Boston/YGA_01109/2012,>A/Boston/YGA_01109/2012,2012,12/31/2012,US,N.America,H3N2,CY169311,HA_4,CY169312,MP_7,CY169313,NA_6,CY169314,NP_5,CY169315,NS_8,CY169316,PA_3,CY169317,PB1_2,CY169318,PB2_1
>A/Boston/YGA_01110/2012,>A/Boston/YGA_01110/2012,2012,12/31/2012,US,N.America,H3N2,CY169319,HA_4,CY169320,MP_7,CY169321,NA_6,CY169322,NP_5,CY169323,NS_8,CY169324,PA_3,CY169325,PB1_2,CY169326,PB2_1
>A/Boston/YGA_01111/2013_2013/01/01,>A/Boston/YGA_01111/2013,2013,1/1/2013,US,N.America,H3N2,CY169327,HA_4,CY169328,MP_7,CY169329,NA_6,CY169330,NP_5,CY169331,NS_8,CY169332,PA_3,CY169333,PB1_2,CY169334,PB2_1
>A/Boston/YGA_01112/2013_2013/01/01,>A/Boston/YGA_01112/2013,2013,1/1/2013,US,N.America,H3N2,CY169335,HA_4,CY169336,MP_7,CY169337,NA_6,CY169338,NP_5,CY169339,NS_8,CY169340,PA_3,CY169341,PB1_2,CY169342,PB2_1
>A/Boston/YGA_01113/2013_2013/01/01,>A/Boston/YGA_01113/2013,2013,1/1/2013,US,N.America,H3N2,CY169343,HA_4,CY169344,MP_7,CY169345,NA_6,CY169346,NP_5,CY169347,NS_8,CY169348,PA_3,CY169349,PB1_2,CY169350,PB2_1
>A/Boston/YGA_01114/2013_2013/01/01,>A/Boston/YGA_01114/2013,2013,1/1/2013,US,N.America,H3N2,CY169351,HA_4,CY169352,MP_7,CY169353,NA_6,CY169354,NP_5,CY169355,NS_8,CY169356,PA_3,CY169357,PB1_2,CY169358,PB2_1
>A/Boston/YGA_01115/2013_2013/01/01,>A/Boston/YGA_01115/2013,2013,1/1/2013,US,N.America,H3N2,CY169359,HA_4,CY169360,MP_7,CY169361,NA_6,CY169362,NP_5,CY169363,NS_8,CY169364,PA_3,CY169365,PB1_2,CY169366,PB2_1
>A/Boston/YGA_01118/2013_2013/01/02,>A/Boston/YGA_01118/2013,2013,1/2/2013,US,N.America,H3N2,CY169367,HA_4,CY169368,MP_7,CY169369,NA_6,CY169370,NP_5,CY169371,NS_8,CY169372,PA_3,CY169373,PB1_2,CY169374,PB2_1
>A/Boston/YGA_01120/2013_2013/01/02,>A/Boston/YGA_01120/2013,2013,1/2/2013,US,N.America,H3N2,CY169375,HA_4,CY169376,MP_7,CY169377,NA_6,CY169378,NP_5,CY169379,NS_8,CY169380,PA_3,CY169381,PB1_2,CY169382,PB2_1
>A/Boston/YGA_01121/2013_2013/01/02,>A/Boston/YGA_01121/2013,2013,1/2/2013,US,N.America,H3N2,CY169383,HA_4,CY169384,MP_7,CY169385,NA_6,CY169386,NP_5,CY169387,NS_8,CY169388,PA_3,CY169389,PB1_2,CY169390,PB2_1
>A/Boston/YGA_01122/2013_2013/01/02,>A/Boston/YGA_01122/2013,2013,1/2/2013,US,N.America,H3N2,CY169391,HA_4,CY169392,MP_7,CY169393,NA_6,CY169394,NP_5,CY169395,NS_8,CY169396,PA_3,CY169397,PB1_2,CY169398,PB2_1
>A/Boston/YGA_01123/2013_2013/01/02,>A/Boston/YGA_01123/2013,2013,1/2/2013,US,N.America,H3N2,CY169399,HA_4,CY169400,MP_7,CY169401,NA_6,CY169402,NP_5,CY169403,NS_8,CY169404,PA_3,CY169405,PB1_2,CY169406,PB2_1
>A/Boston/YGA_01124/2013_2013/01/02,>A/Boston/YGA_01124/2013,2013,1/2/2013,US,N.America,H3N2,CY169407,HA_4,CY169408,MP_7,CY169409,NA_6,CY169410,NP_5,CY169411,NS_8,CY169412,PA_3,CY169413,PB1_2,CY169414,PB2_1
>A/Boston/YGA_01125/2013_2013/01/02,>A/Boston/YGA_01125/2013,2013,1/2/2013,US,N.America,H3N2,CY169415,HA_4,CY169416,MP_7,CY169417,NA_6,CY169418,NP_5,CY169419,NS_8,CY169420,PA_3,CY169421,PB1_2,CY169422,PB2_1
>A/Boston/YGA_01126/2013_2013/01/02,>A/Boston/YGA_01126/2013,2013,1/2/2013,US,N.America,H3N2,CY169423,HA_4,CY169424,MP_7,CY169425,NA_6,CY169426,NP_5,CY169427,NS_8,CY169428,PA_3,CY169429,PB1_2,CY169430,PB2_1
